name,namespace,root,standard,gated_reason,has_compiled_dts,methods_defined,parameterized_methods,definition_status,definition_kind,live_status,live_runs,live_drivers,live_contexts,methods_passed,methods_failed,methods_skipped,elements_passed,elements_failed,elements_skipped,behavioral_status,behavioral_checks
helpers/login,helpers,True,True,,True,5,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
industries_common/entityPicker,industries_common,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
knowledge/editorArea,knowledge,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/accordion,lightning,True,True,,True,2,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/accordionSection,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/aiFormControl,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/aiLayout,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/alert,lightning,True,True,,True,8,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/avatar,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/badge,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/baseCombobox,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/baseComboboxItem,lightning,True,True,,True,9,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/breadcrumb,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/breadcrumbs,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/button,lightning,True,True,,True,8,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/buttonGroup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/buttonIcon,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/buttonIconStateful,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/buttonMenu,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/buttonStateful,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/calendar,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/card,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/carousel,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/carouselImage,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/checkboxGroup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/clickToDial,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/combobox,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/confirm,lightning,True,True,,True,10,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/datatable,lightning,True,True,,True,112,83,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/datepicker,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/datetimepicker,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/dialog,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/dualListbox,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/emptyState,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/externalLink,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/fileUpload,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/focusTrap,lightning,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/form,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formCheckbox,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formField,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formFieldInput,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formFieldOutput,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formFooter,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formFormattedAddress,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formFormattedPicklist,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formInput,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formInputAddress,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formInputLocation,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formInputName,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formTextArea,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedAddress,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedDateTime,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedEmail,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedLocation,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedLookup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedName,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedNumber,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedPhone,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedRichText,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedText,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/formattedUrl,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/groupedCombobox,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/helptext,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/icon,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/illustration,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/input,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/inputAddress,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/inputField,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/inputLocation,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/inputName,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/inputRichText,lightning,True,True,,True,12,3,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/layout,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/layoutItem,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/lookup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/lookupAddress,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/lookupAdvancedModal,lightning,True,True,,True,8,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/lookupDesktop,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/lookupDesktopV2,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/map,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/menuItem,lightning,True,True,,True,7,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/menuSubHeader,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/mobileGroupedCombobox,lightning,True,True,,True,18,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/modal,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/modalBody,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/modalFooter,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/modalHeader,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/multiColumnSortingModal,lightning,True,True,,True,10,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/noticeContent,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/noticeFooter,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/outputField,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/overlay,lightning,True,True,,True,2,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/picklist,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/pill,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/pillContainer,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/popup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveBubble,lightning,True,True,,True,6,0,passed,codegen,passed,4,"cdp,webdriver","console,home",4,0,0,12,0,4,not_seen,0
lightning/primitiveColumnSorter,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveCoordinateItem,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveDatatableTooltip,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveDatatableTooltipBubble,lightning,True,True,,True,4,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveFileDroppableZone,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveIcon,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveIframe,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/primitiveInputRadio,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/progressBar,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/progressIndicator,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/progressRing,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/progressStep,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/prompt,lightning,True,True,,True,10,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/quill,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/radioGroup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordEditForm,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordForm,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordPicker,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordPickerAdvanced,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordPickerBase,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordPickerBaseDesktop,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/recordViewForm,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/richTextToolbarButton,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/richTextToolbarButtonGroup,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/select,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/slider,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/spinner,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/stackedTab,lightning,True,True,,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/stackedTabset,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/staticMap,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/tabBar,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/tabset,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/textarea,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/tile,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/timepicker,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/toast,lightning,True,True,,True,13,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/toastContainer,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/tree,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/treeGrid,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/treeItem,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/verticalNavigation,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/verticalNavigationItem,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/verticalNavigationItemBadge,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/verticalNavigationItemIcon,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/verticalNavigationOverflow,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lightning/verticalNavigationSection,lightning,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/auraListRecord,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/auraRecordCardList,lists,True,True,,True,4,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/auraRelatedListContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/auraRelatedListSingleContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/baseFilterExpression,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/baseFilterExpressionEditor,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/baseFilterPanel,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/baseFilterPanelScope,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/baseFilterPanelScopeEditor,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/breadcrumbs,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/commonList,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/commonListFooter,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/commonListInternal,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/commonListPagination,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/confirmationModal,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/customEditCell,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/dynamicRelatedList,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/dynamicRelatedListDesktop,lists,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/dynamicRelatedListMobile,lists,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/dynamicRelatedListPreviewMobile,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/dynamicRelatedListWithResolvedFields,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/dynamicRelatedListWithUserPrefs,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/emptyState,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/errorState,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/formattedText,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/historyCard,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/inputMultiPicklist,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/inputNumber,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/inputPicklist,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listCardList,lists,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listContent,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManager,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManagerButtonBar,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManagerDisplaySwitcher,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManagerHeader,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManagerPinButton,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManagerSettingsMenu,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewManagerSettingsModal,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewPicker,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewPickerDropdown,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/listViewRowLevelAction,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/objectHome,lists,True,True,,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/outputLookup,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/primaryDisplay,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/primaryDisplayCard,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/primaryDisplayGrid,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/primaryDisplayManager,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListDesktop,lists,True,True,,True,2,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListQuickLink,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListQuickLinksContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListQuickLinksGrid,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListSingleAppBuilderMapper,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListSingleAuraWrapper,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListSingleContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListViewManager,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedListViewManagerComposite,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/relatedPreviewCard,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/secondDegreeRelatedListSingleContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/secondaryDisplay,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/secondaryDisplayManager,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/statefulCommonList,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/stencilCard,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/stencilList,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/stencilTable,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/templateList,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/templateListField,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/templateListItemFactory,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
lists/titleContainer,lists,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/addNewLightningTypeBtn,mcontent_lightning_types,True,False,CMS / managed content feature,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/createLightningTypeForm,mcontent_lightning_types,True,False,CMS / managed content feature,True,11,1,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/errorPopover,mcontent_lightning_types,True,False,CMS / managed content feature,True,7,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/modalManager,mcontent_lightning_types,True,False,CMS / managed content feature,True,1,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/newLightningTypeModal,mcontent_lightning_types,True,False,CMS / managed content feature,True,5,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/newLightningTypeSetupFlow,mcontent_lightning_types,True,False,CMS / managed content feature,True,3,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mcontent_lightning_types/typeSelector,mcontent_lightning_types,True,False,CMS / managed content feature,True,7,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
mobilebuilder/iconPickerModal,mobilebuilder,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
navex/appNavMenu,navex,True,True,,True,2,2,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
navex/consoleNav,navex,False,,,False,0,0,passed,codegen,not_seen,0,,,0,0,0,0,0,0,not_seen,0
